Bestellnr,Autor/ Herausgeber,Titel,Verlag,Einband,Format,Gewicht in g,Auflage,Jahr,,Ort,Zustand (1-4),Sprachennr.,Sprache,ISBN,EAN,Seitenzahl/Umfang,Ihr Preis in €,zvab-Preis,Zustand-zvab,Illustrator,Übersetzer,Vor- oder Nachwort,Nachwort,weitere Mitwirkende,Untertitel,Originaltitel,aus der Reihe,Band,Schlagworte,Beschreibung,Zustandsbeschreibung,Lieferungsnr,Lieferant,Einkaufspreis in €,Aufgenommen am:,Menge,3860400644,Zustand-amazon,Standort,Kommission,Sparten-Nr.,Spartenbezeichnung,Einkaufsdatum,MwSt.,ebay,Notizen,Bild,alte Bestellnummer,ASIN,versandkennziffer,Höhe,Breite,Tiefe,Suche,ebay-ID,Titel-Autor-anzahl
23157,"Kebir, Sabine",Frauen ohne Männer? Selbstverwirklichung im Alltag - Elfriede Brüning (1910-2014) - Leben und Werk,Aisthesis Verlag,illustrierter Original-Pappband (Hardcover),,1400,,2016,,Bielefeld,2,1,Deutsch,,9783849811051,954+(4),20,,,,,,,,,,,,Elfriede Brüning ; 830 Deutsche Literatur,954 Seiten : Illustrationen ; 24 cm ;  ; ,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1348,Schriftsteller/innen ,,,,,Groß-Oktav,,,1,24,17,5,,,
23158,"Ditlevsen, Tove","Kindheit, Jugend, Abhängigkeit - die Kopenhagen-Trilogie in einem Band",Büchergilde Gutenberg,illustriertes Gewebe (Hardcover) im Schutzumschlag,,720,Lizenzausgabe,2021,,Frankfurt am Main ; Wien ; Zürich,2,1,Deutsch,,9783763272686,453+(2),35,Inhaltsverzeichnis unter http://d-nb.info/1238058507/04,,,aus dem Dänischen und mit einem Nachwort von Ursel Allenstein,,,,,,,,Literatur in anderen germanischen Sprachen ; B Belletristik,"mit Lesebändchen, ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,8,sonstiges,,,,,Oktav,,,0,22,14,4,,,
23159,"Hitler, Adolf",Monologe im Führerhauptquartier - 1941 - 1944,Orbis,illustrierter Original-Pappband (Hardcover),,700,Genehmigte Sonderausg.,2000,,München,3,1,Deutsch,3572011566,,491+(4),15,Inhaltsverzeichnis unter http://d-nb.info/959287914/04,,,,,,Aufgezeichn. von Heinrich Heim ; Hrsg. von Werner Jochmann,,,,,Adolf Hitler ; Gespräch ; Geschichte 1941-1944 ; 63 Geschichte und Historische Hilfswissenschaften,,"leicht berieben und bestoßen, leicht nachgedunkelt/gebräunt, mit einigen Anstreichungen und Eintragungen",0,gefunden/geschenkt,0,,1,,,,,1216,Drittes Reich ,,,,,Oktav,,,0,22,15,4,,,
23160,"Hoffmann, Theodor",Das letzte Kommando - ein Minister erinnert sich,E.S. Mittler,Pappband (Hardcover) im Schutzumschlag,,800,,1993,,Berlin ; Bonn ; Herford,3,1,Deutsch,3813204200,,336 S. : Ill. ; 24 cm,10,,,,,,,,,,Schriftenreihe offene Worte,,Theodor Hoffmann ; Autobiographie 1989-1990; Deutschland ; Generalstab ; Oberbefehlshaber ; Geschichte 1989-1990 ; Erlebnisbericht ; 21 Militär ; 63 Geschichte und Historische Hilfswissenschaften,,"leicht berieben und bestoßen, mit einigen Anstreichungen und Eintragungen",0,gefunden/geschenkt,0,,1,,,,,1219,DDR 1949-90 ,,,,,Groß-Oktav,,,0,24,16,4,,,
23161,"Picker, Henry und Adolf Hitler",Hitlers Tischgespräche im Führerhauptquartier,Ullstein,Pappband (Hardcover) im Schutzumschlag,,900,Unveränd. Neuausg.,1989,,Frankfurt/M ; Berlin,3,1,Deutsch,3550076150,,548,10,Inhaltsverzeichnis unter http://d-nb.info/891111913/04,,,,,,,,,Bibliothek der Zeitgeschichte,,Adolf Hitler ; Weltanschauung ; Quelle; Adolf Hitler ; Geschichtsbild ; Quelle ; 63 Geschichte und Historische Hilfswissenschaften,mit einigen Abbildungen,"leicht berieben und bestoßen, leicht nachgedunkelt/gebräunt, mit Namensstempeln (und dazugehörigen Eintragungen) eines Vorbesitzers, ",0,gefunden/geschenkt,0,,1,,,,,1216,Drittes Reich ,,,,,Groß-Oktav,,,1,23,16,5,,,
23162,"Kalchreuter, Heribert",Das Wasserwild - Verbreitung und Lebensweise - jagdliche Nutzung und Erhaltung,Kosmos,illustrierter Original-Pappband (Hardcover),,930,"2., vollst. aktualisierte Aufl.",2000,,Stuttgart,2,1,Deutsch,3440081508,,299+(4),10,,,,,,,,,,,,"Wasservögel ; Jagd; Wasservögel ; Tierschutz ; 39 Landwirtschaft, Garten ; 32 Biologie","299 S. : Ill., graph. Darst., Kt. ;  ; ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,722,Tiere,,,,,Groß-Oktav,,,1,24,17,3,,,
23163,"Dalisay, Jose",Last call Manila - Roman,Büchergilde Gutenberg,illustrierter Original-Pappband (Hardcover),,420,"Lizenzausgabe, 1. Auflage",2023,,Frankfurt am Main ; Wien ; Zürich,2,1,Deutsch,,9783763275113,207,30,Inhaltsverzeichnis unter http://d-nb.info/1317677234/04,,,aus dem Englischen von Niko Fröba,,,,,Soledad's sister,Büchergilde Welt-Empfänger,12,Englische Literatur ; B Belletristik,,"leicht berieben und bestoßen, ",3430,Büchergilde - Büchergilde Gutenberg Verlagsgesellschaft mbH,23,,1,,,,,8,sonstiges,,,,,Oktav,,,0,22,15,2,,,
23164,"Jagose, Annamarie",Queer theory - eine Einführung,Querverlag,Broschur (Paperback),,300,dritte Auflage,2017,,Berlin,3,1,Deutsch,,9783896560629,220+(4),8,Inhaltsverzeichnis unter http://d-nb.info/960677755/04,,,,,,Hrsg. von Corinna Genschel ...,,Queer theory <dt.>,,,"Homosexualität ; Theorie ; 11 Psychologie ; 14 Soziologie, Gesellschaft",,"leicht berieben und bestoßen mit kleinen Randläsuren, mit Namenseintragung eines/einer Vorbesitzers/in ",0,gefunden/geschenkt,0,,1,,,,,724,Zeitgeschehen,,,,,Oktav,,,0,21,13,2,,,
23165,"Häni, Daniel und Philip Kovce","Was fehlt, wenn alles da ist? - warum das bedingungslose Grundeinkommen die richtigen Fragen stellt",Orell Füssli,Klappbroschur (Paperback),,340,2. Auflage,2015,,Zürich,2,1,Deutsch,,9783280055922,189+(2),6,Inhaltsverzeichnis unter http://d-nb.info/1070510629/04 ; Inhaltstext http://deposit.dnb.de/cgi-bin/dokserv?id=5230236&prov=M&dok_var=1&dok_ext=htm,,,,,,,,,,,"Schweiz ; Garantiertes Mindesteinkommen ; 360 Soziale Probleme, Sozialdienste, Versicherungen",,"leicht berieben und bestoßen mit kleinen Randläsuren, ",3398,Heine - ,"3,78",,1,,,,,724,Zeitgeschehen,,,,,Oktav,,,0,22,14,2,,,
23166,"Linden, Stephanie van der",Stricken basics - [Workshop auf DVD-Video ; viele Schrittfotos ; mit Kurs für Linkshänder!],frechverlag,illustrierter Original-Pappband (Hardcover),,840,5. Auflage,2013,,Stuttgart,2,1,Deutsch,,9783772467417,144,10,Inhaltsverzeichnis unter http://d-nb.info/1008966088/04,,,,,,,,,Topp,,"Stricken ; Anleitung; Stricken ; Anleitung ; DVD-ROM ; 740 Grafik, angewandte Kunst",mit zahlreichen Illustratione und Fotos + DVD,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,651,Heimwerken - Garten - Sammeln,,,,,Quart,,,1,27,21,2,,,
23167,"Arion, Frank Martinus",Doppeltes Peile - Roman,Büchergilde Gutenberg,illustrierter Original-Pappband (Hardcover),,620,"Lizenzausgabe, 1. Auflage",2022,,Frankfurt am Main ; Wien ; Zürich,2,1,Deutsch,,9783763273621,389+(6),20,,,,aus dem Niederländischen neu übersetzt und mit einem Nachwort von Lisa Mensing,,,,,dubbelspel,Büchergilde Welt-Empfänger,7,Literatur ; B Belletristik,"mit Lesebändchen, ","leicht berieben und bestoßen, ",3385,Büchergilde - Büchergilde Gutenberg Verlagsgesellschaft mbH,24,,1,,,,,8,sonstiges,,,,,Oktav,,,0,22,15,4,,,
23168,"Grüner, Hermann und Reinhold Metz",Der junge Koch - die junge Köchin,Pfanneberg,illustrierter Original-Pappband (Hardcover),,1300,29. Auflage,2000,,Haan-Gruiten,3,1,Deutsch,3805704577,,585,10,,,,,,,,,,Fachwissen Hotel Restaurant Küche,,,"das Standardwerk für die Gastronomie, mit zahlreichen Illustrationen, Skizzen und Fotos","deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,622,Ernährung,,,,,Groß-Oktav,,,1,25,18,3,,,
23169,"Osterloh, Günter",Leica R - angewandte Leica-Technik,Umschau/Braus,Pappband (Hardcover) im Schutzumschlag,,1500,"3., total überarb. Aufl.",2000,,Frankfurt am Main,2,1,Deutsch,3829572034,,432,20,,,,,,,,,,,,Leica R ; Fotografie ; 47 Photographie,Mit zahlreichen Abbildungen,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Groß-Oktav,,,1,25,19,3,,,
23170,"Kopp, Ursula und Boris Krauß","Oma, wie war das damals? - Ein Erinnerungsbuch zum Eintragen",Moewig - edel edition,Pappband (Hardcover),,570,,(2009),,Hamburg,2,1,Deutsch,,9783868033731,112,15,,,,,,,,,,,,,,"leicht berieben und bestoßen, ohne Eintragungen",0,gefunden/geschenkt,0,,1,,,,,8,sonstiges,,,,,Quart,,,0,26,20,2,,,
23171,"Love, Courtney",Dirty blonde - die Tagebücher,Kiepenheuer & Witsch,illustrierte Broschur (Paperback),,650,1. Auflage,2007,,Köln,2,1,Deutsch,,9783462037517,312+(6),10,Inhaltsverzeichnis unter http://d-nb.info/979138752/04,,,aus dem Amerikan. von Clara Drechsler,,,,,Dirty blonde <dt.>,KiWi Paperback,967,Courtney Love ; Tagebuch ; 780 Musik,mit zahlreichen Illustrationen,"deutlich berieben und bestoßen mit Randläsuren, Rückenknick, gekennzeichnetes Mängelexemplar (oft ohne tatsächliche Mängel außer dem aufgebrachten Stempel), ",0,gefunden/geschenkt,0,,1,,,,,548,weitere,,,,,Oktav,,,0,22,16,3,,,
23172,"Mittmann, Wolfgang",Gladow-Bande - die Revolverhelden von Berlin,Das Neue Berlin,illustrierte Broschur (Paperback),,500,,2003,,Berlin,2,1,Deutsch,3360012283,,339,10,,,,,,,,,,Grosse Fälle der Volkspolizei,5,,mit einigen Abbildungen,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,633,Thriller,,,,,Oktav,,,0,22,13,3,,,
23173,"Tolkien, J.R.R.",Nachrichten aus Mittelerde,Hobbit Presse / Klett-Cotta,illustrierte Broschur (Paperback),,660,16. Auflage,2008,,Stuttgart,2,1,Deutsch,,9783608932461,603+(4),10,,,,aus dem Englischen von Hans J. Schütz,,,"mit Einleitung, Kommentar, Register und Karten herausgegeben von Christopher Tolkien",,,,,,,"leicht berieben und bestoßen, Rückenknick",0,gefunden/geschenkt,0,,1,,,,,689,Science Fiction - Fantasy,,,,,Oktav,,,0,20,13,4,,,
23174,"Fühmann, Franz",Die Suche nach dem wunderbunten Vögelchen,Hinstorff,illustrierter Original-Pappband (Hardcover),,150,1. Auflage der Neuausgabe,2008,,Rostock,2,1,Deutsch,,9783356012385,95,6,Inhaltstext http://deposit.dnb.de/cgi-bin/dokserv?id=3056149&prov=M&dok_var=1&dok_ext=htm,,mit Ill. von Inge Friebel ,,,und einem Nachw. von Ernst-Jürgen Walberg,,,,,,Kinder- und Jugendliteratur,mehrfarbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1860,DDR 1949-90 ,,,,,Duodez,,,0,15,11,2,,,
23175,"Korn, Rainer",Erfolgreich fischen in Nord- und Ostsee - Handbuch für den Meeresangler,Müller Rüschlikon,illustrierter Original-Pappband (Hardcover),,470,2. Auflage,2002,,Cham,2,1,Deutsch,3275013106,,159,10,,,,,,,,,,,,"Nordsee ; Angeln ; Ratgeber; Ostsee ; Angeln ; Ratgeber ; 39 Landwirtschaft, Garten",mit zahlreichen Farbfotos,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,732,Angeln,,,,,Oktav,,,0,22,15,2,,,
23176,"Tynni, Aale",Meine schöne Schwester,Oberbaum,Gewebe (Hardcover) mit Schutzumschlag,,500,Erstveröff. der dt. Übers.,1990,,Berlin,2,1,Deutsch,3926409630,,"174, [42]",10,Inhaltsverzeichnis unter http://d-nb.info/901277096/04,,,Ausgew. und übertr. von Ulrike Karger,,,Hrsg. von Ingrid Schellbach-Kopra,,,,,Belletristik,mit s/w Fotos und einer Karte - Text dt. und finn.,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1030,Gedichte - Balladen,,,,,Oktav,,,0,22,14,3,,,
23177,"Rainis, J?nis",Der Sonnenthron,Oberbaum,englische Broschur (Paperback),,420,Erstveröff.,1990,,Berlin,2,1,Deutsch,3926409908,,248+(6),10,Inhaltsverzeichnis unter http://d-nb.info/901420026/04,,,Ausgew. und übertr. von Walter Neumann,,,Hrsg. von Siegfried Heinrichs,,,,,Belletristik,Text lett. und dt. - Bibliogr. S. 241 - 242,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1030,Gedichte - Balladen,,,,,Oktav,,,0,22,13,2,,,
23178,"Mühlhaus, Hermann und Horst Janiszewski","Straßenverkehrs-Ordnung - mit dem Strassenverkehrsgesetz, den wichtigsten Vorschriften der Straßenverkehrs-Zulassungs-Ordnung, dem Verkehrsstraf- und Ordnungswidrigkeitenrecht, Verwarnungs- und Bußgeld-Katalogen, Verwaltungsvorschriften sowie einer systematischen Einführung",C.H. Beck'sche Verlagsbuchhandlung,Gewebe (Hardcover) mit Schutzumschlag,,570,"15., neubearb. und veränd. Aufl.",1998,,München,2,1,Deutsch,3406436811,,1160+(2),15,,,,,,,begr. von Hermann Mühlhaus. Ab der 9. Aufl. fortgeführt von Horst Janiszewski,,,,,"Deutschland: Straßenverkehrs-Ordnung, 1970 ; Kommentar ; 19 Recht ; 41 Nachrichten- und Verkehrswesen",mit einigen Abbildungen,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,865,Recht - EDV,,,,,Klein-Oktav,,,0,17,12,4,,,
23179,"Geissler, Christoph Friedrich von","Neue, curieuse und vollkommene Artillerie",Georg Olms,Leinen (Hardcover) im Schutzumschlag,,570,Nachdr. d. Ausg. Dresden 1718,1977,,"Hildesheim, New York",2,1,Deutsch,3487061317,,177+(6),25,,,,,,,,,,,,"Geschütz ; Jahrhundert, 18. / Technik, Architektur ; Artillerie ; 20a Technik, Industrie, Gewerbe ; 06a Politik, Wehrwesen",mit Illustrationen und graphischen Darstellungen - Nachdr. d. Ausg. Dresden 1718,"leicht berieben und bestoßen, Umschlag mit hinterklebtem Einriss",0,gefunden/geschenkt,0,,1,,,,,854,Militär- / Kolonialgeschichte ,,,,,Groß-Oktav,,,0,25,18,2,,,
23180,"Eichner, Klaus und Gotthold Schramm [Herausgeber]",Kundschafter im Westen - Spitzenquellen der DDR-Aufklärung erinnern sich,edition Ost,Pappband (Hardcover),,600,2. korrigierte Auflage,2003,,Berlin,2,1,Deutsch,3360010493,,382+(2),12,,,,,Mit einem Vorw. von Markus Wolf und Werner Grossmann,,,,,,,Deutschland &lt;DDR> / Ministerium für Staatssicherheit / Hauptverwaltung &lt;A> ; Spion ; Geschichte ; Erlebnisbericht ; 63 Geschichte und Historische Hilfswissenschaften,,"leicht berieben und bestoßen, ",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1219,DDR 1949-90 ,,,,,Oktav,,,0,21,13,4,,,
23181,"Bentzien, Hans",Division Brandenburg - die Rangers von Admiral Canaris,edition Ost,Broschur (Paperback),,400,2. Auflage,2005,,Berlin,2,1,Deutsch,3360010582,,255,10,,,,,,,,,,,,Deutschland / Division Brandenburg ; Geschichte ; 943 Geschichte Deutschlands,mit einigen Abbildungen,"leicht berieben und bestoßen, ",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1216,Drittes Reich ,,,,,Oktav,,,0,21,13,3,,,
23182,"Ulbricht, Lotte","Lotte Ulbricht - mein Leben - Selbstzeugnisse, Briefe und Dokumente ",Das Neue Berlin,Pappband (Hardcover) im Schutzumschlag,,570,,2003,,Berlin,2,1,Deutsch,3360009924,,287,8,Inhaltsverzeichnis unter http://d-nb.info/96615732x/04,,,,,,hrsg. von Frank Schumann,,,,,Lotte Ulbricht ; 63 Geschichte und Historische Hilfswissenschaften,mit zahlreichen s/w Fotos,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,2,,,,,548,weitere,,,,,Groß-Oktav,,,0,23,15,3,,,
23183,"Noll, Chaim",Der Schmuggel über die Zeitgrenze - Erinnerungen,Verbrecher,illustrierter Original-Pappband (Hardcover),,740,Erste Auflage,2015,,Berlin,2,1,Deutsch,,9783957320858,482+(14),20,Inhaltsverzeichnis unter http://d-nb.info/1062989813/04,,,,,,,,,,,?ayim Nol ; Autobiographie ; 830 Deutsche Literatur,mit vielen verlagsseitigen Schwärzungen auf den Seiten 252-254,"leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,548,weitere,,,,,Oktav,,,1,20,14,5,,,
23184,"Sackville-West, Vita",Eine Frau von vierzig Jahren - Roman,Büchergilde Gutenberg,illustriertes Leinen (Hardcover),,430,Lizenzausgabe,2012,,"Frankfurt, M. ; Zürich ; Wien",2,1,Deutsch,,9783763265367,415,10,,,,aus dem Engl. von Th. A. und I. Knust. Neu bearb. von Heddi Feilhauer,,,,,Family history <dt.>,,,Großbritannien ; Ehefrau ; Liebesbeziehung ; Junger Mann ; Geschichte 1930 ; Belletristische Darstellung ; 820 Englische Literatur ; B Belletristik,,"leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,795,Klassiker ,,,,,Oktav,,,0,19,13,4,,,
23185,"Zeh, Juli und Simon Urban",Zwischen Welten - Roman,Luchterhand,Pappband (Hardcover) im Schutzumschlag,,700,1. Auflage,2023,,München,2,1,Deutsch,,9783630877419,443+(4),10,Inhaltstext http://deposit.dnb.de/cgi-bin/dokserv?id=2b77bfcff3e8487b80c2e7a276656ea0&prov=M&dok_var=1&dok_ext=htm,,,,,,,,,,,Deutsche Literatur ; B Belletristik,"mit Lesebändchen, ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,8,sonstiges,,,,,Oktav,,,0,22,15,4,,,
23186,"Diestel, Peter-Michael mit Michael Hametner",Ruhe gebe ich nicht - Gespräche über die unvollendete deutsche Einheit,Das Neue Berlin,illustrierter Original-Pappband (Hardcover),,520,1. Auflage,2022,,Berlin,2,1,Deutsch,,9783360013668,286,12,Inhaltstext http://deposit.dnb.de/cgi-bin/dokserv?id=e8de526e461c4a1095f92dddd33a4c61&prov=M&dok_var=1&dok_ext=htm ; Inhaltsverzeichnis unter http://d-nb.info/1246699664/04,,,,,,,,,,,Peter-Michael Diestel ; Wiedervereinigung &lt;Deutschland> ; 320 Politik ; 943 Geschichte Deutschlands,"mit Illustrationen ; mit Lesebändchen, ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,548,weitere,,,,,Oktav,,,0,22,13,3,,,
23187,"Lichtblau, Karl",Von der Transfer- in die Marktwirtschaft - strukturpolitische Leitlinien für die neuen Länder,Deutscher Instituts-Verlag,Pappband (Hardcover),,770,,1995,,Köln,2,1,Deutsch,3602143872,,452,15,Inhaltsverzeichnis http://d-nb.info/944341071/04,,,,,,,,,,,Deutschland &lt;Östliche Länder> ; Strukturpolitik ; 17 Wirtschaft ; 16 Politik,graph. Darst. ,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1220,Deutschland nach 1990 ,,,,,Groß-Oktav,,,0,23,15,3,,,
23188,"Stahl, Thies",Triffst du 'nen Frosch unterwegs ... - NLP für die Praxis,Junfermann,illustrierte Broschur (Paperback),,530,3. Auflage,1990,,Paderborn,3,1,Deutsch,3873872846,,406+(2),10,Inhaltsverzeichnis unter http://d-nb.info/941233162/04,,,,,,Hrsg. und bearb. von Isolde Kirchner und Josef Weiss,,,Reihe Pragmatismus & Tradition,1,Neurolinguistisches Programmieren ; 11 Psychologie,,"leicht berieben und bestoßen mit kleinen Randläsuren, mit Namenseintragung eines/einer Vorbesitzers/in, Rückenknick",3415,Budnick - ,#NV,,1,,,,,393,Psychologie,,,,,Oktav,,,0,22,14,3,,,
23189,Loriot,"Das Frühstücksei - gesammelte dramatische Geschichten mit Doktor Klöbner und Herrn Müller-Lüdenscheidt, Herrn und Frau Hoppenstedt, Erwin Lindemann u.v.a.",Diogenes,illustrierter Original-Pappband (Hardcover),,800,Jubiläumsausgabe 1. Auflage,2003,,Zürich,2,1,Deutsch,3257020813,,285+(2),8,,,,,,,,,,,,Belletristik,mit teils farbigen Illustrationen,"leicht berieben und bestoßen, ",3415,Budnick - ,#NV,,1,,,,,701,Humor - Satire,,,,,Groß-Oktav,,,0,25,17,4,,,
23190,"Freud, Sigmund",Gesammelte Werke,Anaconda,Gewebe (Hardcover) mit Goldprägung,,1200,,2014,,Köln,2,1,Deutsch,,9783730600870,1005+(2),8,Inhaltsverzeichnis unter http://d-nb.info/1044484233/04 ; Inhaltstext [http://deposit.dnb.de/cgi-bin/dokserv?id=4518289&prov=M&dok_var=1&dok_ext=htm],,,,,,,,,,,Psychoanalyse ; 150 Psychologie,"enthält: Die Traumdeutung (1900), Der Witz und seine Beziehung zum Unbewußten (1905), Totem und Tabu (1913), Massenpsychologie und Ich-Analyse (1921), Das Ich und das Es (1923), Das Unbehagen in der Kultur (1930), Abriss der Psychoanalyse (1940) ","leicht berieben und bestoßen, ",3415,Budnick - ,#NV,,1,,,,,795,Klassiker ,,,,,Oktav,,,1,22,16,6,,,
23191,die Kombinatsdirektoren,Jetzt reden wir weiter! - Neue Beiträge zur DDR-Wirtschaft und was daraus zu lernen ist,"eb, edition berolina",illustrierte Broschur (Paperback),,350,1. Auflage,2016,,Berlin,2,1,Deutsch,,9783958410589,271,10,Inhaltstext http://deposit.dnb.de/cgi-bin/dokserv?id=bfac500602a7408990d012a6c77dcab3&prov=M&dok_var=1&dok_ext=htm ; Inhaltsverzeichnis http://d-nb.info/1120033187/04,,,,,,herausgegeben von Rohnstock Biographien,,,,,Deutschland &lt;DDR> ; Planwirtschaft ; Kombinat ; Führungskraft ; Geschichte ; 330 Wirtschaft,mit Illustrationen ,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1219,DDR 1949-90 ,,,,,Oktav,,,0,21,13,2,,,
23192,Brüder Grimm,König Drosselbart - ein Nord-Süd-Märchenbuch der Brüder Grimm mit Bildern von Bernadette,Nord-Süd-Verlag,illustierter Pappband (Hardcover),,450,,1985,,Mönchaltorf/Schweiz ; Hamburg,2,1,Deutsch,3858252395,,[28],20,,,,,,,,,,Ein Nord-Süd-Märchenbuch,,Kinder- und Jugendliteratur,durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Quart,,,1,33,25,1,,,
23193,Brüder Grimm,"Der Froschkönig oder der eiserne Heinrich - Brüder Grimm, Gemalt für kleine und grosse Leute von Binette Schroeder",Nord-Süd-Verlag,illustierter Pappband (Hardcover),,450,1. deutsche Auflage,1989,,Mönchaltorf/Schweiz ; Hamburg,2,1,Deutsch,3858253367,,[28],20,,,,,,,,,,,,Kinder- und Jugendliteratur,durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Quart,,,1,33,25,1,,,
23194,"Michels, Tilde",Die Schwanenjungfrau - ein amerikanisches Märchen,Ellermann,illustierter Pappband (Hardcover),,400,Dt. Neufassung,1991,,München,2,1,Deutsch,3770763238,,[24],10,,,mit Bildern von Lilo Fromm,,,,,neu erzählt von Tilde Michels,the Swan Maiden,,,Kinder- und Jugendliteratur,farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Quart,,,1,29,25,1,,,
23195,"Carle, Eric",Herr Seepferdchen,Gerstenberg,illustierter Pappband (Hardcover),,530,,2005,,Hildesheim,2,1,Deutsch,3806750696,,[36],10,,,,,,,,,,,,Kinder- und Jugendliteratur,durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,691,sonstiges,,,,,Quart,,,1,32,24,1,,,
23196,"Nöstlinger, Christine",Das Leben der Tomanis,Gertrud Middelhauve,illustierter Pappband (Hardcover),,370,7.-14. Tausend,1990,,Köln ; Zürich,2,1,Deutsch,3787692673,,[28],15,,,Mit Bildern von Helme Heine,,,,,Das Leben der Tomanis / erzählt von Christine Nöstlinger. Mit Bildern von Helme Heine,,Middelhauve-Bilderbuch,,Kinder- und Jugendliteratur,durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,691,sonstiges,,,,,Quart,,,1,28,22,1,,,
23197,"Zint, Günter",Leichte Schläge ... - 25 Jahre Fotos,Galgenberg,illustrierte Broschur (Paperback),,890,1. Aufl. Januar 1987,1987,,Hamburg,2,1,Deutsch,3925387196,,191,20,,,,,,,"mit Texten von Jörg Boström, Inge Kramerm, Günter Wallraff und Günter Zint",,,,,Günter Zint ; Pressefotografie ; Bildband ; 47 Photographie,überwiegend illustriert (s/w-Fotos),"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Quart,,,0,30,20,2,,,
23198,"Reuter, Walter","Walter Reuter - Berlin, Madrid, Mexiko ; 60 Jahre Fotografie und Film ; 1930-1990",Argon,illustrierte Broschur (Paperback),,530,,1990,,Berlin,2,1,Deutsch,3870241713,,112,15,Inhaltsverzeichnis unter http://d-nb.info/910350728/04,,,,,,Katalogred.: Dorothea Cremer ...,"[eine Ausstellung der Neuen Gesellschaft für Bildende Kunst in Verbindung mit dem Museumspädagogischen Dienst Berlin, 15. September - 31. Oktober 1990]",,,,Walter Reuter ; Fotografie ; Ausstellung ; Berlin ; 47 Photographie,"mit zahlreichen Abbildungen, [eine Ausstellung der Neuen Gesellschaft für Bildende Kunst in Verbindung mit dem Museumspädagogischen Dienst Berlin, 15. September - 31. Oktober 1990]","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Quart,,,1,28,22,1,,,
23199,"McBride, Will",Foto-Tagebuch 1953-1961 [neunzehnhundertdreiundfünfzig],Frölich und Kaufmann,illustrierter Original-Pappband (Hardcover),,1200,1. Auflage,1982,,Berlin,2,1,Deutsch,3887250850,,175,30,,,,,,,,,,,,"Photographie / Bildband ; Photographie / Bildbände ; MacBride, Will ; 47 Photographie",mit zahlreichen Fotos und Abbildungen (s/w),"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Quart,,,1,31,24,2,,,
23200,"Freisitzer, Roland",Frey - Roman,Septime Verlag,illustrierter Original-Pappband (Hardcover),,400,,2021,,Wien,2,1,Deutsch,,9783991200055,257+(6),8,,,,,,,,,,,,Deutsche Literatur ; B Belletristik,,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,20,13,3,,,
